timestamp,sender_bic,receiver_bic,amount,currency,msg_type
2025-12-20 13:16:48.337321,DEUTDEFFXXX,CHASUS33XXX,188228.14,EUR,MT202
2025-11-30 09:59:48.337321,DEUTDEFFXXX,CHASUS33XXX,739578.14,GBP,MT202
2025-12-13 18:18:48.337321,CHASUS33XXX,DEUTDEFFXXX,906294.78,GBP,MT103
2025-12-22 22:21:48.337321,BARCGB22XXX,BARCGB22XXX,58424.33,JPY,MT103
2025-12-26 12:41:48.337321,BOFAUS3NXXX,BARCGB22XXX,713940.44,USD,MT202
2025-12-13 23:36:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,810949.05,JPY,MT202
2025-12-01 06:00:48.337321,CHASUS33XXX,BOFAUS3NXXX,881783.93,GBP,MT950
2025-12-11 11:10:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,657291.07,USD,MT950
2025-12-26 20:57:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,440624.48,USD,MT103
2025-12-29 08:27:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,853797.91,CNY,MT202
2025-12-18 02:14:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,590989.8,GBP,MT950
2025-12-14 19:59:48.337321,CHASUS33XXX,CHASUS33XXX,309772.55,GBP,MT202
2025-12-13 19:03:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,365749.51,EUR,MT950
2025-12-08 15:28:48.337321,BNPAFRPPXXX,CHASUS33XXX,306719.66,EUR,MT103
2025-12-01 16:42:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,70371.19,JPY,MT202
2025-12-25 01:52:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,592213.63,USD,MT202
2025-12-18 23:11:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,627760.61,GBP,MT103
2025-12-07 09:26:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,410230.89,JPY,MT202
2025-12-20 14:34:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,101370.1,USD,MT103
2025-12-09 22:54:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,750632.44,JPY,MT950
2025-12-18 21:59:48.337321,CHASUS33XXX,BOFAUS3NXXX,374044.8,EUR,MT103
2025-12-13 13:40:48.337321,CHASUS33XXX,BARCGB22XXX,846832.9,EUR,MT103
2025-12-05 18:16:48.337321,DEUTDEFFXXX,CHASUS33XXX,109176.12,JPY,MT950
2025-12-21 16:55:48.337321,CHASUS33XXX,BOFAUS3NXXX,76115.81,JPY,MT202
2025-12-13 03:38:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,375802.96,USD,MT103
2025-12-01 12:12:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,928003.58,GBP,MT103
2025-12-07 21:33:48.337321,BARCGB22XXX,CHASUS33XXX,266125.17,USD,MT950
2025-12-02 12:59:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,98248991.32,USD,MT202
2025-12-27 00:38:48.337321,BOFAUS3NXXX,BARCGB22XXX,979194.37,USD,MT103
2025-12-22 22:05:48.337321,BOFAUS3NXXX,BARCGB22XXX,158355.03,GBP,MT103
2025-12-29 10:31:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,901688.35,JPY,MT202
2025-12-01 14:16:48.337321,BARCGB22XXX,BNPAFRPPXXX,938262.83,GBP,MT202
2025-12-15 16:30:48.337321,CHASUS33XXX,BARCGB22XXX,292635.33,USD,MT103
2025-12-07 05:23:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,667604.5,EUR,MT103
2025-12-27 02:51:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,989605.24,USD,MT103
2025-12-13 21:51:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,831239.26,USD,MT103
2025-12-21 20:32:48.337321,BARCGB22XXX,DEUTDEFFXXX,927685.8,GBP,MT103
2025-12-03 12:23:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,954850.02,EUR,MT950
2025-12-01 17:19:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,804245.47,USD,MT950
2025-12-16 20:32:48.337321,DEUTDEFFXXX,BARCGB22XXX,930836.72,GBP,MT202
2025-12-05 10:14:48.337321,BARCGB22XXX,BNPAFRPPXXX,356964.49,EUR,MT950
2025-12-22 04:26:48.337321,BARCGB22XXX,DEUTDEFFXXX,243344.28,GBP,MT103
2025-12-22 08:42:48.337321,DEUTDEFFXXX,CHASUS33XXX,709834.23,USD,MT103
2025-12-22 13:58:48.337321,CHASUS33XXX,BNPAFRPPXXX,921533.88,JPY,MT950
2025-12-23 04:23:48.337321,DEUTDEFFXXX,CHASUS33XXX,91516.07,EUR,MT202
2025-12-21 17:01:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,852088.48,EUR,MT103
2025-12-20 04:09:48.337321,BNPAFRPPXXX,CHASUS33XXX,733774.15,USD,MT950
2025-12-02 08:40:48.337321,CHASUS33XXX,CHASUS33XXX,369026.15,JPY,MT202
2025-12-29 02:32:48.337321,BARCGB22XXX,BOFAUS3NXXX,576040.65,JPY,MT202
2025-12-09 12:35:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,508009.39,USD,MT103
2025-12-28 05:49:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,512441.77,JPY,MT950
2025-12-15 06:24:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,345763.04,EUR,MT103
2025-12-05 21:56:48.337321,BOFAUS3NXXX,BARCGB22XXX,909865.04,USD,MT103
2025-12-19 04:25:48.337321,BOFAUS3NXXX,CHASUS33XXX,824278.2,JPY,MT950
2025-12-14 15:00:48.337321,BARCGB22XXX,BARCGB22XXX,60887.35,EUR,MT103
2025-12-12 19:03:48.337321,DEUTDEFFXXX,BARCGB22XXX,259652.06,USD,MT202
2025-12-11 04:06:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,49965.57,JPY,MT103
2025-12-02 10:12:48.337321,CHASUS33XXX,BARCGB22XXX,85031367.8,USD,MT202
2025-12-02 06:18:48.337321,BARCGB22XXX,DEUTDEFFXXX,210096.17,GBP,MT202
2025-12-13 06:40:48.337321,BARCGB22XXX,BARCGB22XXX,45938.81,EUR,MT950
2025-12-28 23:44:48.337321,BARCGB22XXX,BOFAUS3NXXX,728521.65,GBP,MT202
2025-12-01 01:04:48.337321,CHASUS33XXX,CHASUS33XXX,933821.08,AUD,MT202
2025-12-28 08:50:48.337321,BOFAUS3NXXX,CHASUS33XXX,28144.12,JPY,MT103
2025-12-13 17:05:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,767850.3,EUR,MT950
2025-12-04 08:49:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,665500.24,JPY,MT950
2025-12-14 20:21:48.337321,BARCGB22XXX,CHASUS33XXX,293498.14,USD,MT202
2025-12-05 22:13:48.337321,BARCGB22XXX,DEUTDEFFXXX,876888.08,GBP,MT202
2025-12-09 18:11:48.337321,CHASUS33XXX,BARCGB22XXX,938617.91,GBP,MT202
2025-12-23 21:26:48.337321,BARCGB22XXX,BARCGB22XXX,189702.14,GBP,MT202
2025-12-03 23:04:48.337321,BARCGB22XXX,BOFAUS3NXXX,336914.73,JPY,MT202
2025-12-09 04:12:48.337321,CHASUS33XXX,CHASUS33XXX,765333.92,GBP,MT950
2025-12-15 09:12:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,471963.6,JPY,MT202
2025-12-05 00:47:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,695859.69,GBP,MT103
2025-12-11 11:36:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,74158.21,EUR,MT103
2025-12-03 13:35:48.337321,DEUTDEFFXXX,CHASUS33XXX,957446.63,USD,MT202
2025-12-04 14:08:48.337321,DEUTDEFFXXX,CHASUS33XXX,987544.67,GBP,MT950
2025-12-09 08:03:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,415805.14,JPY,MT103
2025-12-27 10:43:48.337321,BARCGB22XXX,BNPAFRPPXXX,335434.3,EUR,MT202
2025-12-27 21:17:48.337321,CHASUS33XXX,BARCGB22XXX,207517.74,JPY,MT950
2025-12-16 17:49:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,924049.55,USD,MT103
2025-12-07 23:50:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,726708.45,EUR,MT950
2026-01-16 16:52:48.338727,CHASUS33XXX,CHASUS33XXX,263335.01,EUR,MT103
2025-12-18 14:57:48.337321,DEUTDEFFXXX,CHASUS33XXX,2497.51,USD,MT103
2025-12-14 01:03:48.337321,BOFAUS3NXXX,CHASUS33XXX,327502.45,GBP,MT202
2025-12-05 04:00:48.337321,BARCGB22XXX,DEUTDEFFXXX,703843.01,JPY,MT103
2025-12-15 13:20:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,731470.35,EUR,MT202
2025-11-30 09:32:48.337321,BOFAUS3NXXX,BARCGB22XXX,764605.98,GBP,MT202
2025-12-14 19:30:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,478438.39,GBP,MT202
2025-12-09 15:10:48.337321,DEUTDEFFXXX,CHASUS33XXX,766062.75,GBP,MT103
2025-12-26 23:33:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,756726.43,GBP,MT103
2025-12-27 03:32:48.337321,BNPAFRPPXXX,CHASUS33XXX,287139.61,USD,MT103
2025-12-23 08:21:48.337321,CHASUS33XXX,BARCGB22XXX,319680.51,GBP,MT103
2025-12-17 10:40:48.337321,BNPAFRPPXXX,BARCGB22XXX,961495.79,GBP,MT950
2025-12-02 10:25:48.337321,CHASUS33XXX,BNPAFRPPXXX,373564.25,GBP,MT202
2025-12-28 23:11:48.337321,CHASUS33XXX,CHASUS33XXX,398786.29,USD,MT202
2025-12-05 13:31:48.337321,CHASUS33XXX,BOFAUS3NXXX,46269.95,JPY,MT202
2025-12-26 22:37:48.337321,BOFAUS3NXXX,BARCGB22XXX,50349.18,EUR,MT950
2025-12-17 11:21:48.337321,DEUTDEFFXXX,BARCGB22XXX,726930.49,GBP,MT103
2025-12-17 04:02:48.337321,BARCGB22XXX,BOFAUS3NXXX,501132.18,GBP,MT202
2025-12-11 10:29:48.337321,BARCGB22XXX,BNPAFRPPXXX,322328.87,GBP,MT103
2025-12-20 02:52:48.337321,CHASUS33XXX,BARCGB22XXX,545785.2,EUR,MT202
2025-11-30 18:42:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,342252.82,USD,MT103
2025-12-06 19:16:48.337321,BOFAUS3NXXX,CHASUS33XXX,613141.92,USD,MT950
2025-12-09 08:43:48.337321,BNPAFRPPXXX,BARCGB22XXX,952622.39,EUR,MT202
2025-12-07 19:39:48.337321,CHASUS33XXX,DEUTDEFFXXX,951439.65,JPY,MT950
2025-12-24 10:57:48.337321,CHASUS33XXX,CHASUS33XXX,107313.63,JPY,MT950
2025-12-24 23:45:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,666050.44,EUR,MT103
2025-12-23 14:29:48.337321,BARCGB22XXX,BARCGB22XXX,2740.96,USD,MT202
2025-12-19 16:54:48.337321,CHASUS33XXX,CHASUS33XXX,111288.39,EUR,MT202
2025-12-26 08:02:48.337321,CHASUS33XXX,BNPAFRPPXXX,425216.42,USD,MT950
2025-12-23 06:30:48.337321,BNPAFRPPXXX,BARCGB22XXX,606996.32,CNY,MT103
2025-12-13 05:34:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,633105.1,USD,MT950
2026-01-24 16:52:48.338843,BARCGB22XXX,DEUTDEFFXXX,810242.37,USD,MT103
2025-12-19 08:49:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,33639.77,GBP,MT950
2025-12-14 06:25:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,197438.05,JPY,MT103
2025-12-24 21:54:48.337321,CHASUS33XXX,BOFAUS3NXXX,820830.23,CAD,MT950
2025-12-04 09:59:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,929114.31,USD,MT202
2025-12-20 18:51:48.337321,CHASUS33XXX,CHASUS33XXX,304901.89,EUR,MT202
2025-12-08 00:44:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,845786.36,JPY,MT950
2025-12-21 22:24:48.337321,CHASUS33XXX,DEUTDEFFXXX,646057.86,GBP,MT950
2025-12-18 18:50:48.337321,CHASUS33XXX,BNPAFRPPXXX,4291.57,JPY,MT950
2025-12-21 09:14:48.337321,CHASUS33XXX,BOFAUS3NXXX,559009.02,GBP,MT202
2025-12-15 05:27:48.337321,BOFAUS3NXXX,BARCGB22XXX,553680.86,GBP,MT103
2025-12-08 01:58:48.337321,DEUTDEFFXXX,BARCGB22XXX,418381.05,GBP,MT103
2025-12-26 21:16:48.337321,CHASUS33XXX,BARCGB22XXX,212532.84,GBP,MT103
2025-12-21 14:00:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,663726.95,USD,MT950
2025-12-07 16:22:48.337321,DEUTDEFFXXX,BARCGB22XXX,735640.15,GBP,MT103
2025-12-07 19:03:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,48522.09,EUR,MT103
2025-12-27 07:16:48.337321,BARCGB22XXX,DEUTDEFFXXX,807554.65,GBP,MT103
2025-12-08 06:54:48.337321,BARCGB22XXX,DEUTDEFFXXX,73148.95,EUR,MT950
2025-12-16 13:17:48.337321,CHASUS33XXX,BOFAUS3NXXX,648871.85,USD,MT950
2025-12-05 05:48:48.337321,CHASUS33XXX,BOFAUS3NXXX,765675.26,GBP,MT202
2025-12-26 07:53:48.337321,BARCGB22XXX,CHASUS33XXX,47962.46,USD,MT103
2025-12-15 21:51:48.337321,CHASUS33XXX,BOFAUS3NXXX,173614.83,GBP,MT202
2025-12-02 20:24:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,962039.58,GBP,MT950
2025-12-18 21:49:48.337321,BOFAUS3NXXX,CHASUS33XXX,922372.87,EUR,MT103
2025-12-28 15:10:48.337321,BOFAUS3NXXX,CHASUS33XXX,293693.46,EUR,MT202
2025-12-06 00:36:48.337321,CHASUS33XXX,BOFAUS3NXXX,754004.03,JPY,MT202
2025-12-22 23:25:48.337321,BARCGB22XXX,DEUTDEFFXXX,364660.42,EUR,MT103
2025-12-07 00:11:48.337321,BARCGB22XXX,CHASUS33XXX,954243.31,USD,MT950
2025-12-06 15:39:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,96669.88,USD,MT103
2025-12-01 17:28:48.337321,BNPAFRPPXXX,BARCGB22XXX,243627.71,GBP,MT103
2025-12-28 11:25:48.337321,CHASUS33XXX,BNPAFRPPXXX,661554.85,JPY,MT103
2025-12-04 03:31:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,312787.39,GBP,MT950
2025-12-12 19:46:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,720038.5,USD,MT103
2025-12-04 19:11:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,784787.46,GBP,MT202
2025-12-18 22:03:48.337321,DEUTDEFFXXX,CHASUS33XXX,182937.44,USD,MT202
2025-12-18 06:48:48.337321,CHASUS33XXX,BOFAUS3NXXX,336662.61,GBP,MT103
2025-12-01 08:46:48.337321,INVALID5YVDW70V,BOFAUS3NXXX,924740.47,EUR,MT202
2025-12-24 11:22:48.337321,BARCGB22XXX,BOFAUS3NXXX,953142.55,EUR,MT950
2025-12-03 17:10:48.337321,BARCGB22XXX,BOFAUS3NXXX,439504.44,GBP,MT103
2025-12-03 07:12:48.337321,BARCGB22XXX,CHASUS33XXX,753166.19,USD,MT103
2025-12-23 06:46:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,95860.44,JPY,MT202
2025-12-13 07:07:48.337321,BARCGB22XXX,BARCGB22XXX,154809.1,JPY,MT950
2025-12-16 06:12:48.337321,CHASUS33XXX,BNPAFRPPXXX,125219.18,USD,MT202
2025-12-17 05:25:48.337321,CHASUS33XXX,DEUTDEFFXXX,369073.33,CHF,MT950
2025-12-05 11:13:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,244723.92,JPY,MT202
2025-12-17 16:27:48.337321,DEUTDEFFXXX,CHASUS33XXX,811003.9,GBP,MT950
2025-12-07 15:43:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,191551.32,JPY,MT950
2025-12-11 19:36:48.337321,BARCGB22XXX,CHASUS33XXX,13279.06,EUR,MT950
2025-12-09 02:20:48.337321,CHASUS33XXX,BNPAFRPPXXX,887753.3,JPY,MT103
2025-12-01 07:31:48.337321,BARCGB22XXX,BNPAFRPPXXX,322638.03,EUR,MT202
2025-12-26 14:23:48.337321,DEUTDEFFXXX,CHASUS33XXX,29192.95,GBP,MT202
2025-12-28 23:27:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,183474.74,EUR,MT202
2025-12-01 01:08:48.337321,CHASUS33XXX,DEUTDEFFXXX,825400.17,GBP,MT950
2025-12-21 16:07:48.337321,BOFAUS3NXXX,BARCGB22XXX,953250.69,USD,MT202
2025-12-09 15:02:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,960091.67,EUR,MT202
2025-12-08 22:53:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,138138.84,GBP,MT103
2025-12-27 20:17:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,863650.93,GBP,MT103
2025-12-05 06:47:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,588008.07,EUR,MT103
2025-12-12 04:44:48.337321,BARCGB22XXX,DEUTDEFFXXX,194120.16,GBP,MT950
2025-12-14 08:19:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,972755.58,JPY,MT103
2025-12-09 02:19:48.337321,CHASUS33XXX,BOFAUS3NXXX,609019.4,USD,MT202
2026-01-10 16:52:48.339043,BARCGB22XXX,CHASUS33XXX,39870.45,GBP,MT103
2025-12-05 22:03:48.337321,BNPAFRPPXXX,CHASUS33XXX,798332.48,GBP,MT103
2025-12-10 19:02:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,795789.11,JPY,MT103
2025-12-16 18:01:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,172460.05,USD,MT103
2025-12-07 13:39:48.337321,CHASUS33XXX,DEUTDEFFXXX,418174.35,USD,MT202
2025-12-08 12:28:48.337321,CHASUS33XXX,BNPAFRPPXXX,212952.45,USD,MT103
2025-12-19 06:48:48.337321,BOFAUS3NXXX,BARCGB22XXX,229724.06,GBP,MT202
2025-12-02 17:56:48.337321,BNPAFRPPXXX,BARCGB22XXX,237785.81,GBP,MT950
2025-12-25 08:48:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,566052.5,EUR,MT950
2025-12-25 05:38:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,138509.18,EUR,MT202
2025-12-13 03:19:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,658045.54,GBP,MT103
2025-12-24 06:08:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,310078.64,GBP,MT202
2025-11-29 22:36:48.337321,BNPAFRPPXXX,CHASUS33XXX,999333.49,JPY,MT103
2025-12-05 18:04:48.337321,BOFAUS3NXXX,CHASUS33XXX,576487.78,EUR,MT202
2025-12-13 02:51:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,781455.29,USD,MT202
2025-11-30 04:17:48.337321,BOFAUS3NXXX,BARCGB22XXX,786269.02,GBP,MT950
2025-12-18 01:52:48.337321,CHASUS33XXX,BARCGB22XXX,153906.24,GBP,MT103
2025-12-09 19:40:48.337321,CHASUS33XXX,CHASUS33XXX,46266756.02,USD,MT950
2025-12-22 20:30:48.337321,BNPAFRPPXXX,BARCGB22XXX,870591.71,EUR,MT103
2025-12-19 15:42:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,450531.9,GBP,MT950
2025-12-04 15:54:48.337321,DEUTDEFFXXX,BARCGB22XXX,142579.62,EUR,MT202
2025-12-15 15:06:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,693684.31,GBP,MT202
2025-12-24 04:18:48.337321,BARCGB22XXX,BARCGB22XXX,729281.41,GBP,MT103
2025-12-23 11:09:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,677919.97,GBP,MT103
2025-12-27 23:38:48.337321,BARCGB22XXX,DEUTDEFFXXX,792692.4,GBP,MT950
2025-12-06 10:18:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,48101.18,USD,MT103
2025-12-07 00:16:48.337321,BOFAUS3NXXX,CHASUS33XXX,441614.25,USD,MT950
2025-12-16 05:07:48.337321,BARCGB22XXX,DEUTDEFFXXX,977576.59,GBP,MT950
2025-12-02 23:48:48.337321,CHASUS33XXX,DEUTDEFFXXX,374529.97,JPY,MT202
2025-12-19 11:10:48.337321,BARCGB22XXX,BNPAFRPPXXX,807757.8,USD,MT103
2025-12-17 01:16:48.337321,CHASUS33XXX,CHASUS33XXX,355903.71,JPY,MT950
2025-12-02 10:12:48.337321,BARCGB22XXX,DEUTDEFFXXX,967476.3,USD,MT103
2025-12-10 02:00:48.337321,BNPAFRPPXXX,CHASUS33XXX,884887.41,GBP,MT950
2025-12-28 17:51:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,438202.94,JPY,MT202
2025-12-10 18:01:48.337321,BNPAFRPPXXX,CHASUS33XXX,895203.36,EUR,MT202
2025-12-16 02:24:48.337321,CHASUS33XXX,CHASUS33XXX,807367.3,USD,MT202
2025-12-27 23:46:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,647730.84,USD,MT950
2025-12-12 20:50:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,848289.09,USD,MT103
2025-12-26 21:56:48.337321,BARCGB22XXX,BARCGB22XXX,670620.72,USD,MT202
2025-12-27 11:32:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,330662.65,GBP,MT950
2025-12-13 23:29:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,53651.68,EUR,MT950
2025-12-01 13:10:48.337321,BOFAUS3NXXX,CHASUS33XXX,477616.48,USD,MT202
2025-12-13 21:43:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,364956.93,GBP,MT103
2025-12-15 14:23:48.337321,CHASUS33XXX,BARCGB22XXX,503729.84,JPY,MT103
2025-12-25 13:13:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,331492.03,GBP,MT103
2025-12-16 05:06:48.337321,BNPAFRPPXXX,BARCGB22XXX,204258.27,EUR,MT950
2025-12-25 04:45:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,426744.77,GBP,MT950
2025-12-27 05:48:48.337321,CHASUS33XXX,BARCGB22XXX,648356.77,GBP,MT202
2025-12-11 12:39:48.337321,CHASUS33XXX,BARCGB22XXX,493141.62,JPY,MT950
2025-12-21 08:22:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,875191.37,GBP,MT103
2025-12-24 19:49:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,894120.79,USD,MT950
2025-12-22 09:08:48.337321,CHASUS33XXX,BNPAFRPPXXX,714455.69,JPY,MT103
2025-12-13 10:24:48.337321,BARCGB22XXX,BNPAFRPPXXX,859640.5,GBP,MT950
2025-12-12 22:31:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,78538.92,USD,MT950
2025-12-10 10:03:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,968091.41,JPY,MT103
2025-12-20 12:46:48.337321,CHASUS33XXX,DEUTDEFFXXX,677673.35,GBP,MT950
2025-12-03 03:08:48.337321,DEUTDEFFXXX,BARCGB22XXX,721680.18,JPY,MT950
2025-12-22 05:51:48.337321,BNPAFRPPXXX,CHASUS33XXX,959074.5,USD,MT202
2025-12-21 23:44:48.337321,CHASUS33XXX,BARCGB22XXX,655328.3,USD,MT202
2025-12-01 16:48:48.337321,BARCGB22XXX,BNPAFRPPXXX,390433.87,GBP,MT103
2025-12-22 08:46:48.337321,BARCGB22XXX,CHASUS33XXX,437398.5,USD,MT103
2025-12-13 12:51:48.337321,CHASUS33XXX,CHASUS33XXX,736104.75,CHF,MT202
2025-12-02 04:56:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,829447.96,GBP,MT950
2025-12-08 23:47:48.337321,DEUTDEFFXXX,BARCGB22XXX,191909.66,EUR,MT950
2025-11-30 11:39:48.337321,CHASUS33XXX,DEUTDEFFXXX,710099.64,USD,MT202
2025-12-06 00:01:48.337321,BARCGB22XXX,BNPAFRPPXXX,142030.39,USD,MT202
2025-12-09 14:43:48.337321,CHASUS33XXX,BOFAUS3NXXX,341632.93,EUR,MT202
2025-12-15 19:29:48.337321,CHASUS33XXX,DEUTDEFFXXX,919425.29,GBP,MT950
2025-12-11 12:15:48.337321,CHASUS33XXX,BARCGB22XXX,505448.61,EUR,MT103
2025-12-15 22:57:48.337321,DEUTDEFFXXX,CHASUS33XXX,69442189.37,EUR,MT202
2025-12-16 22:08:48.337321,BARCGB22XXX,BARCGB22XXX,428074.97,JPY,MT202
2025-12-25 20:17:48.337321,BARCGB22XXX,CHASUS33XXX,846358.67,GBP,MT103
2025-12-10 01:01:48.337321,BARCGB22XXX,BNPAFRPPXXX,652901.84,EUR,MT202
2025-12-26 19:57:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,576856.56,EUR,MT103
2025-12-08 00:40:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,523513.05,USD,MT950
2025-12-23 18:38:48.337321,CHASUS33XXX,BNPAFRPPXXX,327375.85,EUR,MT103
2025-12-14 06:12:48.337321,DEUTDEFFXXX,BARCGB22XXX,466833.06,GBP,MT202
2025-12-19 20:17:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,897555.47,JPY,MT950
2025-12-18 21:58:48.337321,CHASUS33XXX,BNPAFRPPXXX,600429.38,AUD,MT103
2025-12-01 18:56:48.337321,BARCGB22XXX,BOFAUS3NXXX,372189.79,EUR,MT950
2025-12-18 16:51:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,139322.56,USD,MT202
2025-12-17 14:00:48.337321,BARCGB22XXX,BNPAFRPPXXX,293007.9,GBP,MT103
2025-12-26 02:49:48.337321,CHASUS33XXX,BARCGB22XXX,787351.29,GBP,MT202
2025-12-15 13:24:48.337321,CHASUS33XXX,BARCGB22XXX,531778.24,JPY,MT950
2025-12-18 00:17:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,836085.35,JPY,MT103
2025-12-14 03:59:48.337321,BOFAUS3NXXX,BARCGB22XXX,68263.46,EUR,MT103
2025-12-08 19:26:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,628268.1,GBP,MT950
2025-12-24 09:40:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,584441.29,CHF,MT202
2025-12-20 08:34:48.337321,BARCGB22XXX,CHASUS33XXX,161149.89,GBP,MT202
2025-12-02 11:25:48.337321,CHASUS33XXX,CHASUS33XXX,373041.18,EUR,MT103
2025-12-21 02:10:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,921055.87,EUR,MT950
2025-12-05 20:30:48.337321,DEUTDEFFXXX,CHASUS33XXX,884820.06,JPY,MT202
2025-12-28 20:07:48.337321,BARCGB22XXX,BNPAFRPPXXX,649004.29,USD,MT103
2025-12-04 20:46:48.337321,CHASUS33XXX,BARCGB22XXX,558329.62,JPY,MT103
2025-12-29 07:37:48.337321,CHASUS33XXX,BARCGB22XXX,8105.19,EUR,MT950
2025-12-19 06:59:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,28308.8,USD,MT202
2025-12-27 06:48:48.337321,BNPAFRPPXXX,CHASUS33XXX,11786.67,JPY,MT950
2025-11-30 04:59:48.337321,CHASUS33XXX,CHASUS33XXX,217555.03,USD,MT950
2025-12-10 22:05:48.337321,CHASUS33XXX,BNPAFRPPXXX,800818.65,USD,MT103
2025-12-27 12:29:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,222306.33,GBP,MT103
